protocol_id,scenario_id,contamination_tier,execution_level,execution_label,execution_mode,agent,seed,total_return,sharpe,max_drawdown,execution_fill_rate,rejected_order_count,total_slippage_cost,intent_risk_gap_l1,risk_execution_gap_l1,intent_execution_gap_l1,max_intent_execution_gap_l1,trajectory_reproducibility_coverage,evidence_tier,claim_scope
trellm-v0.3-protocol,synthetic_jump_tail_c0_v0_3,C0,E0,ideal execution,ideal,buy-and-hold,59,0.038231,1.299503,-0.074685,1.0,0,21.637092,0.3,1.4e-05,0.299995,0.300102,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_jump_tail_c0_v0_3,C0,E0,ideal execution,ideal,buy-and-hold,61,-0.03939,-0.675109,-0.091459,1.0,0,23.563653,0.3,2.4e-05,0.300003,0.300235,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_jump_tail_c0_v0_3,C0,E0,ideal execution,ideal,buy-and-hold,67,0.435352,10.973524,-0.018091,1.0,0,22.63066,0.3,1.7e-05,0.299998,0.300178,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_jump_tail_c0_v0_3,C0,E0,ideal execution,ideal,buy-and-hold,71,0.242154,7.516365,-0.03168,1.0,0,19.897103,0.3,8e-06,0.299992,0.3,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_jump_tail_c0_v0_3,C0,E0,ideal execution,ideal,buy-and-hold,73,0.37939,12.91221,-0.036356,1.0,0,20.767927,0.3,1.5e-05,0.299998,0.300149,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_jump_tail_c0_v0_3,C0,E0,ideal execution,ideal,buy-and-hold,79,0.065625,1.489397,-0.17541,1.0,0,22.956256,0.3,3.4e-05,0.299983,0.30021,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_jump_tail_c0_v0_3,C0,E0,ideal execution,ideal,buy-and-hold,83,0.222774,9.805005,-0.024329,1.0,0,21.494181,0.3,2.2e-05,0.299987,0.300109,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_jump_tail_c0_v0_3,C0,E0,ideal execution,ideal,buy-and-hold,89,0.155031,4.303711,-0.084375,1.0,0,22.952054,0.3,1.5e-05,0.299996,0.300132,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_jump_tail_c0_v0_3,C0,E0,ideal execution,ideal,buy-and-hold,97,0.231087,7.597333,-0.065356,1.0,0,18.654292,0.3,1.5e-05,0.299999,0.300166,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_jump_tail_c0_v0_3,C0,E0,ideal execution,ideal,buy-and-hold,101,0.088706,2.61703,-0.102779,1.0,0,22.914159,0.3,1.2e-05,0.299992,0.300043,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_jump_tail_c0_v0_3,C0,E0,ideal execution,ideal,buy-and-hold,103,0.399834,10.373396,-0.031383,1.0,0,22.837353,0.3,1.4e-05,0.299995,0.300114,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_jump_tail_c0_v0_3,C0,E0,ideal execution,ideal,buy-and-hold,107,0.324646,9.107982,-0.032939,1.0,0,25.034179,0.3,1.6e-05,0.299984,0.3,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_jump_tail_c0_v0_3,C0,E0,ideal execution,ideal,buy-and-hold,109,0.189887,5.813706,-0.029077,1.0,0,21.824985,0.3,1.3e-05,0.299995,0.300095,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_jump_tail_c0_v0_3,C0,E0,ideal execution,ideal,buy-and-hold,113,0.278813,11.340073,-0.033745,1.0,0,20.519097,0.3,2.7e-05,0.30001,0.300178,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_jump_tail_c0_v0_3,C0,E0,ideal execution,ideal,buy-and-hold,127,0.233311,6.685374,-0.04269,1.0,0,24.533043,0.3,1e-05,0.29999,0.3,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_jump_tail_c0_v0_3,C0,E0,ideal execution,ideal,buy-and-hold,131,0.213149,6.008441,-0.026687,1.0,0,22.663589,0.3,1.3e-05,0.299987,0.299999,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_jump_tail_c0_v0_3,C0,E0,ideal execution,ideal,buy-and-hold,137,0.144423,4.111869,-0.065791,1.0,0,20.154043,0.3,1.7e-05,0.299983,0.299999,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_jump_tail_c0_v0_3,C0,E0,ideal execution,ideal,buy-and-hold,139,0.178435,3.977573,-0.118187,1.0,0,23.407949,0.3,1.4e-05,0.299986,0.3,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_jump_tail_c0_v0_3,C0,E0,ideal execution,ideal,buy-and-hold,149,0.31381,7.188891,-0.055206,1.0,0,24.982599,0.3,1.1e-05,0.299991,0.300014,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_jump_tail_c0_v0_3,C0,E0,ideal execution,ideal,buy-and-hold,151,0.192188,4.867539,-0.057792,1.0,0,23.639806,0.3,2.3e-05,0.299987,0.300125,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_jump_tail_c0_v0_3,C0,E0,ideal execution,ideal,signal-weighted,7,0.300788,8.819657,-0.018057,1.0,0,37.270686,0.367945,1.3e-05,0.367934,0.899999,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_jump_tail_c0_v0_3,C0,E0,ideal execution,ideal,signal-weighted,11,0.219914,11.861324,-0.000516,1.0,0,16.806208,0.391807,5e-06,0.391803,0.899992,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_jump_tail_c0_v0_3,C0,E0,ideal execution,ideal,signal-weighted,17,0.200584,8.795541,-0.009841,1.0,0,46.381847,0.254144,1.3e-05,0.254136,0.785788,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_jump_tail_c0_v0_3,C0,E0,ideal execution,ideal,signal-weighted,23,0.123924,7.883276,-0.010952,1.0,0,65.771956,0.262075,1.7e-05,0.262061,0.76012,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_jump_tail_c0_v0_3,C0,E0,ideal execution,ideal,signal-weighted,31,0.261839,8.806698,-0.001464,1.0,0,20.33721,0.427263,6e-06,0.427258,0.899999,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_jump_tail_c0_v0_3,C0,E0,ideal execution,ideal,signal-weighted,37,0.065298,2.957365,-0.037232,1.0,0,40.926977,0.251355,1.5e-05,0.251347,0.899998,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_jump_tail_c0_v0_3,C0,E0,ideal execution,ideal,signal-weighted,41,0.087576,3.60163,-0.038416,1.0,0,61.421516,0.336841,1.5e-05,0.336828,0.899998,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_jump_tail_c0_v0_3,C0,E0,ideal execution,ideal,signal-weighted,43,0.051786,2.938214,-0.036939,1.0,0,53.702032,0.204031,1.4e-05,0.204026,0.762632,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_jump_tail_c0_v0_3,C0,E0,ideal execution,ideal,signal-weighted,47,0.139502,4.980607,-0.047531,1.0,0,42.660883,0.372638,1.1e-05,0.372629,0.899996,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_jump_tail_c0_v0_3,C0,E0,ideal execution,ideal,signal-weighted,53,0.267427,11.331267,-0.005136,1.0,0,34.293418,0.401671,1.8e-05,0.401671,0.899996,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_jump_tail_c0_v0_3,C0,E0,ideal execution,ideal,signal-weighted,59,0.021332,0.949117,-0.060772,1.0,0,42.696624,0.216238,1.1e-05,0.216231,0.780479,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_jump_tail_c0_v0_3,C0,E0,ideal execution,ideal,signal-weighted,61,0.042832,2.119665,-0.053543,1.0,0,20.681029,0.177469,1e-06,0.177469,0.45,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_jump_tail_c0_v0_3,C0,E0,ideal execution,ideal,signal-weighted,67,0.30134,7.604766,-0.018094,1.0,0,58.65435,0.405476,1.4e-05,0.405464,0.899999,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_jump_tail_c0_v0_3,C0,E0,ideal execution,ideal,signal-weighted,71,0.111052,10.178662,-0.005763,1.0,0,35.537326,0.242897,1e-05,0.242893,0.899999,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_jump_tail_c0_v0_3,C0,E0,ideal execution,ideal,signal-weighted,73,0.242052,9.938475,-0.036356,1.0,0,46.51414,0.491433,1.1e-05,0.491427,0.899999,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_jump_tail_c0_v0_3,C0,E0,ideal execution,ideal,signal-weighted,79,0.092181,6.925013,-0.015336,1.0,0,25.536818,0.249285,2.2e-05,0.249282,0.860448,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_jump_tail_c0_v0_3,C0,E0,ideal execution,ideal,signal-weighted,83,0.101631,8.460918,-0.015145,1.0,0,43.72148,0.295852,2.5e-05,0.295842,0.752535,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_jump_tail_c0_v0_3,C0,E0,ideal execution,ideal,signal-weighted,89,0.034021,1.921055,-0.043887,1.0,0,37.492569,0.228166,1.9e-05,0.228167,0.450199,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_jump_tail_c0_v0_3,C0,E0,ideal execution,ideal,signal-weighted,97,0.092799,3.580077,-0.065353,1.0,0,21.731217,0.310445,1.4e-05,0.310446,0.899999,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_jump_tail_c0_v0_3,C0,E0,ideal execution,ideal,signal-weighted,101,0.112648,5.697876,-0.014434,1.0,0,35.851566,0.200234,6e-06,0.200228,0.899999,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_jump_tail_c0_v0_3,C0,E0,ideal execution,ideal,signal-weighted,103,0.21592,8.631037,-0.031383,1.0,0,18.891969,0.476731,9e-06,0.476727,0.900057,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_jump_tail_c0_v0_3,C0,E0,ideal execution,ideal,signal-weighted,107,0.076144,3.637305,-0.032939,1.0,0,52.885052,0.395725,1.5e-05,0.395711,0.899998,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_jump_tail_c0_v0_3,C0,E0,ideal execution,ideal,signal-weighted,109,0.104562,4.518436,-0.019704,1.0,0,56.133558,0.262922,1.6e-05,0.262915,0.894884,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_jump_tail_c0_v0_3,C0,E0,ideal execution,ideal,signal-weighted,113,0.092849,4.533346,-0.033783,1.0,0,39.349095,0.315379,2.2e-05,0.315379,0.861981,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_jump_tail_c0_v0_3,C0,E0,ideal execution,ideal,signal-weighted,127,-0.007526,-0.295834,-0.059952,1.0,0,58.598274,0.219174,1.5e-05,0.219165,0.899998,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_jump_tail_c0_v0_3,C0,E0,ideal execution,ideal,signal-weighted,131,0.092168,6.357383,-0.02003,1.0,0,50.770668,0.239184,1.3e-05,0.239177,0.571284,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_jump_tail_c0_v0_3,C0,E0,ideal execution,ideal,signal-weighted,137,0.07624,5.204622,-0.033195,1.0,0,53.344499,0.251067,9e-06,0.251063,0.862765,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_jump_tail_c0_v0_3,C0,E0,ideal execution,ideal,signal-weighted,139,0.10245,5.343871,-0.029973,1.0,0,45.01873,0.285433,1.3e-05,0.285423,0.899998,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_jump_tail_c0_v0_3,C0,E0,ideal execution,ideal,signal-weighted,149,0.190248,6.319954,-0.01856,1.0,0,28.553293,0.291396,8e-06,0.291389,0.899995,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_jump_tail_c0_v0_3,C0,E0,ideal execution,ideal,signal-weighted,151,0.020273,0.938401,-0.057869,1.0,0,71.257058,0.167005,1.8e-05,0.166997,0.655867,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_jump_tail_c0_v0_3,C0,E0,ideal execution,ideal,naive-momentum,7,0.326976,10.507441,-0.018641,1.0,0,53.317519,0.0,1.6e-05,1.6e-05,5.3e-05,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_jump_tail_c0_v0_3,C0,E0,ideal execution,ideal,naive-momentum,11,0.218791,11.264135,-0.011175,1.0,0,45.18452,0.0,1.4e-05,1.4e-05,7.8e-05,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_jump_tail_c0_v0_3,C0,E0,ideal execution,ideal,naive-momentum,17,0.193569,6.817057,-0.045667,1.0,0,69.370373,0.0,2.7e-05,2.7e-05,0.000175,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_jump_tail_c0_v0_3,C0,E0,ideal execution,ideal,naive-momentum,23,0.131974,5.523812,-0.046351,1.0,0,53.655088,0.0,1.6e-05,1.6e-05,7.7e-05,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_jump_tail_c0_v0_3,C0,E0,ideal execution,ideal,naive-momentum,31,0.284545,10.132838,-0.002369,1.0,0,49.601712,0.0,1.7e-05,1.7e-05,8.7e-05,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_jump_tail_c0_v0_3,C0,E0,ideal execution,ideal,naive-momentum,37,0.140529,4.669763,-0.053235,1.0,0,64.46517,0.0,1.9e-05,1.9e-05,7.4e-05,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_jump_tail_c0_v0_3,C0,E0,ideal execution,ideal,naive-momentum,41,0.138082,6.109351,-0.025299,1.0,0,56.27305,0.0,1.7e-05,1.7e-05,7.9e-05,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_jump_tail_c0_v0_3,C0,E0,ideal execution,ideal,naive-momentum,43,0.033796,1.523753,-0.038002,1.0,0,91.606023,0.0,3e-05,3e-05,8.8e-05,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_jump_tail_c0_v0_3,C0,E0,ideal execution,ideal,naive-momentum,47,0.128827,5.416024,-0.036972,1.0,0,84.765693,0.0,2e-05,2e-05,7.5e-05,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_jump_tail_c0_v0_3,C0,E0,ideal execution,ideal,naive-momentum,53,0.263885,8.613777,-0.028596,1.0,0,68.273372,0.0,2.2e-05,2.2e-05,7.4e-05,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_jump_tail_c0_v0_3,C0,E0,ideal execution,ideal,naive-momentum,59,0.021002,0.839443,-0.091834,1.0,0,58.633772,0.0,1.9e-05,1.9e-05,0.000168,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_jump_tail_c0_v0_3,C0,E0,ideal execution,ideal,naive-momentum,61,0.049507,1.78984,-0.062891,1.0,0,47.960714,0.0,9e-06,9e-06,7.4e-05,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_jump_tail_c0_v0_3,C0,E0,ideal execution,ideal,naive-momentum,67,0.396863,9.963004,-0.018091,1.0,0,41.062383,0.0,1.3e-05,1.3e-05,7.5e-05,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_jump_tail_c0_v0_3,C0,E0,ideal execution,ideal,naive-momentum,71,0.104,5.572843,-0.047928,1.0,0,64.003505,0.0,2.7e-05,2.7e-05,0.000227,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_jump_tail_c0_v0_3,C0,E0,ideal execution,ideal,naive-momentum,73,0.326785,11.831208,-0.041196,1.0,0,46.109504,0.0,1.6e-05,1.6e-05,0.000113,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_jump_tail_c0_v0_3,C0,E0,ideal execution,ideal,naive-momentum,79,-0.009799,0.125815,-0.178266,1.0,0,51.610533,0.0,2.9e-05,2.9e-05,0.000151,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_jump_tail_c0_v0_3,C0,E0,ideal execution,ideal,naive-momentum,83,0.156699,10.093889,-0.017423,1.0,0,47.113265,0.0,2.3e-05,2.3e-05,0.000216,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_jump_tail_c0_v0_3,C0,E0,ideal execution,ideal,naive-momentum,89,0.153676,5.763819,-0.02208,1.0,0,70.166005,0.0,1.7e-05,1.7e-05,8.1e-05,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_jump_tail_c0_v0_3,C0,E0,ideal execution,ideal,naive-momentum,97,0.141958,5.192131,-0.06554,1.0,0,34.989474,0.0,6e-06,6e-06,4.3e-05,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_jump_tail_c0_v0_3,C0,E0,ideal execution,ideal,naive-momentum,101,-0.003009,0.083331,-0.130023,1.0,0,62.828163,0.0,1.2e-05,1.2e-05,6.1e-05,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_jump_tail_c0_v0_3,C0,E0,ideal execution,ideal,naive-momentum,103,0.284484,8.798596,-0.030097,1.0,0,80.473386,0.0,2.6e-05,2.6e-05,0.000107,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_jump_tail_c0_v0_3,C0,E0,ideal execution,ideal,naive-momentum,107,0.1319,5.721016,-0.03295,1.0,0,83.322012,0.0,4.4e-05,4.4e-05,0.000243,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_jump_tail_c0_v0_3,C0,E0,ideal execution,ideal,naive-momentum,109,0.16039,5.948304,-0.021808,1.0,0,54.282818,0.0,1.2e-05,1.2e-05,7.5e-05,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_jump_tail_c0_v0_3,C0,E0,ideal execution,ideal,naive-momentum,113,0.214996,9.747844,-0.03383,1.0,0,41.395067,0.0,2e-05,2e-05,0.000173,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_jump_tail_c0_v0_3,C0,E0,ideal execution,ideal,naive-momentum,127,0.119054,5.089745,-0.031379,1.0,0,67.610462,0.0,1.7e-05,1.7e-05,6.1e-05,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_jump_tail_c0_v0_3,C0,E0,ideal execution,ideal,naive-momentum,131,0.131654,4.415913,-0.026672,1.0,0,89.993678,0.0,3e-05,3e-05,0.000141,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_jump_tail_c0_v0_3,C0,E0,ideal execution,ideal,naive-momentum,137,0.033772,1.936473,-0.056426,1.0,0,51.192074,0.0,1.3e-05,1.3e-05,0.000109,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_jump_tail_c0_v0_3,C0,E0,ideal execution,ideal,naive-momentum,139,0.037869,1.554124,-0.073492,1.0,0,66.209721,0.0,2.1e-05,2.1e-05,8.2e-05,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_jump_tail_c0_v0_3,C0,E0,ideal execution,ideal,naive-momentum,149,0.203142,6.348632,-0.059449,1.0,0,65.047035,0.0,2.1e-05,2.1e-05,8e-05,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_jump_tail_c0_v0_3,C0,E0,ideal execution,ideal,naive-momentum,151,0.114764,3.293197,-0.058614,1.0,0,112.860366,0.0,2.7e-05,2.7e-05,7.6e-05,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_jump_tail_c0_v0_3,C0,E0,ideal execution,ideal,mean-reversion,7,0.00963,3.62217,-0.00213,1.0,0,28.315348,0.0,3e-06,3e-06,3.7e-05,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_jump_tail_c0_v0_3,C0,E0,ideal execution,ideal,mean-reversion,11,0.068384,4.58422,-0.000156,1.0,0,36.62633,0.0,1.6e-05,1.6e-05,0.000233,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_jump_tail_c0_v0_3,C0,E0,ideal execution,ideal,mean-reversion,17,0.075547,7.00587,-0.00021,1.0,0,60.352927,0.0,1.8e-05,1.8e-05,0.000213,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_jump_tail_c0_v0_3,C0,E0,ideal execution,ideal,mean-reversion,23,0.056994,5.11812,-0.018438,1.0,0,74.339956,0.0,8e-06,8e-06,3.7e-05,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_jump_tail_c0_v0_3,C0,E0,ideal execution,ideal,mean-reversion,31,0.084907,4.968832,-0.001866,1.0,0,30.751173,0.0,3e-06,3e-06,3.7e-05,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_jump_tail_c0_v0_3,C0,E0,ideal execution,ideal,mean-reversion,37,0.111831,9.458306,-0.000191,1.0,0,56.948384,0.0,1.1e-05,1.1e-05,0.000121,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_jump_tail_c0_v0_3,C0,E0,ideal execution,ideal,mean-reversion,41,0.004586,0.383504,-0.039162,1.0,0,22.145008,0.0,3e-06,3e-06,3.7e-05,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_jump_tail_c0_v0_3,C0,E0,ideal execution,ideal,mean-reversion,43,0.06525,7.196041,-0.011025,1.0,0,88.177981,0.0,9e-06,9e-06,3.7e-05,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_jump_tail_c0_v0_3,C0,E0,ideal execution,ideal,mean-reversion,47,0.090154,5.275539,-0.001526,1.0,0,64.176792,0.0,1.4e-05,1.4e-05,0.000147,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
