protocol_id,scenario_id,contamination_tier,execution_level,execution_label,execution_mode,agent,seed,total_return,sharpe,max_drawdown,execution_fill_rate,rejected_order_count,total_slippage_cost,intent_risk_gap_l1,risk_execution_gap_l1,intent_execution_gap_l1,max_intent_execution_gap_l1,trajectory_reproducibility_coverage,evidence_tier,claim_scope
trellm-v0.3-protocol,synthetic_high_volatility_c0_v0_3,C0,E0,ideal execution,ideal,naive-momentum,43,0.28963,17.713984,-0.008495,1.0,0,26.491413,0.0,1.5e-05,1.5e-05,0.000168,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_high_volatility_c0_v0_3,C0,E0,ideal execution,ideal,naive-momentum,47,0.216931,11.818157,-0.013227,1.0,0,46.209373,0.0,2.2e-05,2.2e-05,0.000184,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_high_volatility_c0_v0_3,C0,E0,ideal execution,ideal,naive-momentum,53,0.132377,7.86667,-0.027646,1.0,0,60.650585,0.0,1.5e-05,1.5e-05,7.4e-05,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_high_volatility_c0_v0_3,C0,E0,ideal execution,ideal,naive-momentum,59,0.209217,13.006617,-0.008012,1.0,0,47.375929,0.0,1.7e-05,1.7e-05,0.000147,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_high_volatility_c0_v0_3,C0,E0,ideal execution,ideal,naive-momentum,61,0.186812,12.649727,-0.009119,1.0,0,57.631534,0.0,1.9e-05,1.9e-05,7.4e-05,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_high_volatility_c0_v0_3,C0,E0,ideal execution,ideal,naive-momentum,67,0.18383,9.927345,-0.02399,1.0,0,57.161995,0.0,1.7e-05,1.7e-05,9.6e-05,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_high_volatility_c0_v0_3,C0,E0,ideal execution,ideal,naive-momentum,71,0.288839,15.162525,-0.01092,1.0,0,40.769009,0.0,1.7e-05,1.7e-05,0.000115,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_high_volatility_c0_v0_3,C0,E0,ideal execution,ideal,naive-momentum,73,0.23192,14.112882,-0.009259,1.0,0,42.184976,0.0,1.6e-05,1.6e-05,6.9e-05,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_high_volatility_c0_v0_3,C0,E0,ideal execution,ideal,naive-momentum,79,0.113456,10.138628,-0.008678,1.0,0,67.754024,0.0,2.7e-05,2.7e-05,0.000231,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_high_volatility_c0_v0_3,C0,E0,ideal execution,ideal,naive-momentum,83,0.11418,7.088046,-0.015234,1.0,0,97.449184,0.0,3.5e-05,3.5e-05,0.000147,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_high_volatility_c0_v0_3,C0,E0,ideal execution,ideal,naive-momentum,89,0.217808,12.408152,-0.009487,1.0,0,27.086694,0.0,3.2e-05,3.2e-05,0.000154,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_high_volatility_c0_v0_3,C0,E0,ideal execution,ideal,naive-momentum,97,0.04502,3.972219,-0.014678,1.0,0,83.759464,0.0,3.1e-05,3.1e-05,0.000233,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_high_volatility_c0_v0_3,C0,E0,ideal execution,ideal,naive-momentum,101,0.107089,8.76095,-0.01485,1.0,0,41.151696,0.0,1.1e-05,1.1e-05,7.1e-05,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_high_volatility_c0_v0_3,C0,E0,ideal execution,ideal,naive-momentum,103,0.136776,10.779317,-0.010035,1.0,0,62.570051,0.0,1.7e-05,1.7e-05,7.3e-05,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_high_volatility_c0_v0_3,C0,E0,ideal execution,ideal,naive-momentum,107,0.163677,12.211455,-0.012604,1.0,0,65.39552,0.0,2.5e-05,2.5e-05,0.00013,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_high_volatility_c0_v0_3,C0,E0,ideal execution,ideal,naive-momentum,109,0.308602,21.705671,-0.000105,1.0,0,37.35726,0.0,1.6e-05,1.6e-05,0.000139,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_high_volatility_c0_v0_3,C0,E0,ideal execution,ideal,naive-momentum,113,0.140195,12.539404,-0.009397,1.0,0,69.706501,0.0,2.1e-05,2.1e-05,7.4e-05,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_high_volatility_c0_v0_3,C0,E0,ideal execution,ideal,naive-momentum,127,0.295491,16.505039,-0.002414,1.0,0,33.711195,0.0,1.1e-05,1.1e-05,7.5e-05,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_high_volatility_c0_v0_3,C0,E0,ideal execution,ideal,naive-momentum,131,0.177259,13.274108,-0.00466,1.0,0,47.365444,0.0,1.9e-05,1.9e-05,0.000134,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_high_volatility_c0_v0_3,C0,E0,ideal execution,ideal,naive-momentum,137,0.141772,9.56959,-0.008561,1.0,0,46.044609,0.0,1.4e-05,1.4e-05,8.2e-05,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_high_volatility_c0_v0_3,C0,E0,ideal execution,ideal,naive-momentum,139,0.248171,19.535794,-0.004836,1.0,0,47.43622,0.0,1.7e-05,1.7e-05,0.000147,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_high_volatility_c0_v0_3,C0,E0,ideal execution,ideal,naive-momentum,149,0.212899,11.338672,-0.014357,1.0,0,53.221958,0.0,2.1e-05,2.1e-05,0.000147,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_high_volatility_c0_v0_3,C0,E0,ideal execution,ideal,naive-momentum,151,0.250004,18.764623,-0.001785,1.0,0,32.566689,0.0,1.1e-05,1.1e-05,7.4e-05,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_high_volatility_c0_v0_3,C0,E0,ideal execution,ideal,mean-reversion,7,-0.001939,-0.20735,-0.016237,1.0,0,41.100857,0.0,1.5e-05,1.5e-05,0.0002,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_high_volatility_c0_v0_3,C0,E0,ideal execution,ideal,mean-reversion,11,0.024834,5.481959,-0.000105,1.0,0,28.708656,0.0,3e-06,3e-06,3.7e-05,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_high_volatility_c0_v0_3,C0,E0,ideal execution,ideal,mean-reversion,17,0.052698,4.703061,-0.00923,1.0,0,43.586399,0.0,5e-06,5e-06,3.7e-05,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_high_volatility_c0_v0_3,C0,E0,ideal execution,ideal,mean-reversion,23,0.048586,6.87107,-0.000403,1.0,0,43.150245,0.0,7e-06,7e-06,8.2e-05,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_high_volatility_c0_v0_3,C0,E0,ideal execution,ideal,mean-reversion,31,0.003501,1.046133,-0.008598,1.0,0,14.293614,0.0,2e-06,2e-06,3.7e-05,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_high_volatility_c0_v0_3,C0,E0,ideal execution,ideal,mean-reversion,37,0.016009,3.287452,-0.000105,1.0,0,14.324472,0.0,2e-06,2e-06,3.7e-05,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_high_volatility_c0_v0_3,C0,E0,ideal execution,ideal,mean-reversion,41,0.008719,1.525097,-0.012458,1.0,0,35.746793,0.0,6e-06,6e-06,3.7e-05,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_high_volatility_c0_v0_3,C0,E0,ideal execution,ideal,mean-reversion,43,0.011032,1.559949,-0.014466,1.0,0,14.602728,0.0,2e-06,2e-06,3.7e-05,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_high_volatility_c0_v0_3,C0,E0,ideal execution,ideal,mean-reversion,47,0.001186,0.390547,-0.007902,1.0,0,14.234851,0.0,2e-06,2e-06,3.7e-05,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
