protocol_id,scenario_id,contamination_tier,execution_level,execution_label,execution_mode,agent,seed,total_return,sharpe,max_drawdown,execution_fill_rate,rejected_order_count,total_slippage_cost,intent_risk_gap_l1,risk_execution_gap_l1,intent_execution_gap_l1,max_intent_execution_gap_l1,trajectory_reproducibility_coverage,evidence_tier,claim_scope
trellm-v0.3-protocol,synthetic_calm_trend_c0_v0_3,C0,E0,ideal execution,ideal,buy-and-hold,59,0.244475,26.729314,0.0,1.0,0,16.272716,0.3,7e-06,0.299993,0.3,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_calm_trend_c0_v0_3,C0,E0,ideal execution,ideal,buy-and-hold,61,0.22639,32.217458,0.0,1.0,0,16.11574,0.3,3.4e-05,0.299974,0.300088,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_calm_trend_c0_v0_3,C0,E0,ideal execution,ideal,buy-and-hold,67,0.227982,22.404918,-0.010269,1.0,0,16.355631,0.3,1.4e-05,0.299986,0.3,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_calm_trend_c0_v0_3,C0,E0,ideal execution,ideal,buy-and-hold,71,0.273586,29.454462,0.0,1.0,0,16.337647,0.3,1.9e-05,0.299981,0.3,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_calm_trend_c0_v0_3,C0,E0,ideal execution,ideal,buy-and-hold,73,0.257215,27.092939,-0.004846,1.0,0,16.488378,0.3,1.7e-05,0.300002,0.300168,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_calm_trend_c0_v0_3,C0,E0,ideal execution,ideal,buy-and-hold,79,0.200566,26.849746,-0.001314,1.0,0,16.532142,0.3,1.5e-05,0.299986,0.300019,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_calm_trend_c0_v0_3,C0,E0,ideal execution,ideal,buy-and-hold,83,0.214794,24.574972,-0.001498,1.0,0,16.471078,0.3,3e-05,0.3,0.30019,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_calm_trend_c0_v0_3,C0,E0,ideal execution,ideal,buy-and-hold,89,0.230506,22.00189,-0.001443,1.0,0,16.056595,0.3,2.3e-05,0.299978,0.300011,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_calm_trend_c0_v0_3,C0,E0,ideal execution,ideal,buy-and-hold,97,0.198503,26.716683,-0.00139,1.0,0,16.883262,0.3,1.4e-05,0.299986,0.3,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_calm_trend_c0_v0_3,C0,E0,ideal execution,ideal,buy-and-hold,101,0.181492,29.953862,-0.000773,1.0,0,16.739559,0.3,7e-06,0.299993,0.3,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_calm_trend_c0_v0_3,C0,E0,ideal execution,ideal,buy-and-hold,103,0.200477,21.608614,-0.004754,1.0,0,16.670077,0.3,2.2e-05,0.299998,0.300222,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_calm_trend_c0_v0_3,C0,E0,ideal execution,ideal,buy-and-hold,107,0.22983,27.948225,0.0,1.0,0,16.661072,0.3,8e-06,0.299993,0.300016,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_calm_trend_c0_v0_3,C0,E0,ideal execution,ideal,buy-and-hold,109,0.275306,30.230579,-0.002762,1.0,0,16.707911,0.3,1.6e-05,0.299997,0.300156,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_calm_trend_c0_v0_3,C0,E0,ideal execution,ideal,buy-and-hold,113,0.227904,28.711059,0.0,1.0,0,16.663047,0.3,7e-06,0.299993,0.3,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_calm_trend_c0_v0_3,C0,E0,ideal execution,ideal,buy-and-hold,127,0.270279,27.363115,-0.003509,1.0,0,16.532841,0.3,2.7e-05,0.299981,0.300088,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_calm_trend_c0_v0_3,C0,E0,ideal execution,ideal,buy-and-hold,131,0.221854,22.807193,-0.004534,1.0,0,16.506363,0.3,1.3e-05,0.299987,0.3,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_calm_trend_c0_v0_3,C0,E0,ideal execution,ideal,buy-and-hold,137,0.185979,16.820575,-0.012133,1.0,0,16.131348,0.3,2.3e-05,0.29999,0.30011,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_calm_trend_c0_v0_3,C0,E0,ideal execution,ideal,buy-and-hold,139,0.257726,31.592029,-0.000896,1.0,0,16.160442,0.3,2.7e-05,0.29999,0.300213,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_calm_trend_c0_v0_3,C0,E0,ideal execution,ideal,buy-and-hold,149,0.236382,20.838959,-0.001099,1.0,0,16.547516,0.3,7e-06,0.299993,0.3,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_calm_trend_c0_v0_3,C0,E0,ideal execution,ideal,buy-and-hold,151,0.252384,35.222505,0.0,1.0,0,16.748558,0.3,1.5e-05,0.299991,0.300065,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_calm_trend_c0_v0_3,C0,E0,ideal execution,ideal,signal-weighted,7,0.133342,16.088712,-3.4e-05,1.0,0,19.224836,0.231566,1.6e-05,0.231573,0.584447,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_calm_trend_c0_v0_3,C0,E0,ideal execution,ideal,signal-weighted,11,0.177122,14.791448,-0.004048,1.0,0,29.060336,0.477572,1.3e-05,0.477566,0.899999,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_calm_trend_c0_v0_3,C0,E0,ideal execution,ideal,signal-weighted,17,0.158302,14.38929,-3.4e-05,1.0,0,43.768688,0.296869,1.4e-05,0.296868,0.807358,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_calm_trend_c0_v0_3,C0,E0,ideal execution,ideal,signal-weighted,23,0.170862,17.223482,-3.4e-05,1.0,0,15.192933,0.377885,1.3e-05,0.377892,0.899999,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_calm_trend_c0_v0_3,C0,E0,ideal execution,ideal,signal-weighted,31,0.154347,17.188389,-3.4e-05,1.0,0,29.512415,0.324081,1.3e-05,0.324069,0.702975,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_calm_trend_c0_v0_3,C0,E0,ideal execution,ideal,signal-weighted,37,0.194543,17.969763,-0.000105,1.0,0,29.610778,0.486172,1.4e-05,0.486172,0.900162,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_calm_trend_c0_v0_3,C0,E0,ideal execution,ideal,signal-weighted,41,0.131304,14.678387,-3.4e-05,1.0,0,17.310809,0.296505,1.8e-05,0.296502,0.701158,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_calm_trend_c0_v0_3,C0,E0,ideal execution,ideal,signal-weighted,43,0.182095,17.328764,-0.000105,1.0,0,29.31241,0.400871,6e-06,0.400868,0.899999,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_calm_trend_c0_v0_3,C0,E0,ideal execution,ideal,signal-weighted,47,0.173876,16.706273,-3.4e-05,1.0,0,45.184735,0.32946,1.4e-05,0.329458,0.835498,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_calm_trend_c0_v0_3,C0,E0,ideal execution,ideal,signal-weighted,53,0.117181,13.770153,-0.001149,1.0,0,51.531252,0.301559,2.4e-05,0.301537,0.817451,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_calm_trend_c0_v0_3,C0,E0,ideal execution,ideal,signal-weighted,59,0.165571,16.142641,-3.4e-05,1.0,0,45.431127,0.316922,1.7e-05,0.316923,0.804769,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_calm_trend_c0_v0_3,C0,E0,ideal execution,ideal,signal-weighted,61,0.143506,16.804314,-3.4e-05,1.0,0,29.259339,0.300435,2e-05,0.300422,0.765676,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_calm_trend_c0_v0_3,C0,E0,ideal execution,ideal,signal-weighted,67,0.146796,17.031446,-3.4e-05,1.0,0,29.442931,0.351933,1.4e-05,0.351919,0.870721,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_calm_trend_c0_v0_3,C0,E0,ideal execution,ideal,signal-weighted,71,0.163859,15.284508,-0.000105,1.0,0,31.681898,0.386175,1.2e-05,0.386163,0.8799,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_calm_trend_c0_v0_3,C0,E0,ideal execution,ideal,signal-weighted,73,0.150842,15.7138,-3.4e-05,1.0,0,15.096197,0.434427,1.5e-05,0.434431,0.899999,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_calm_trend_c0_v0_3,C0,E0,ideal execution,ideal,signal-weighted,79,0.117074,14.637124,-0.001263,1.0,0,18.926417,0.221684,7e-06,0.221678,0.486248,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_calm_trend_c0_v0_3,C0,E0,ideal execution,ideal,signal-weighted,83,0.147646,14.704593,-0.000872,1.0,0,36.614009,0.247821,2.4e-05,0.247816,0.675913,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_calm_trend_c0_v0_3,C0,E0,ideal execution,ideal,signal-weighted,89,0.165448,15.132901,-3.4e-05,1.0,0,28.984093,0.32569,1.3e-05,0.325682,0.861184,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_calm_trend_c0_v0_3,C0,E0,ideal execution,ideal,signal-weighted,97,0.125887,15.24007,-3.4e-05,1.0,0,31.837887,0.194316,8e-06,0.194314,0.52464,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_calm_trend_c0_v0_3,C0,E0,ideal execution,ideal,signal-weighted,101,0.088201,14.344472,-0.001175,1.0,0,30.285402,0.176667,6e-06,0.176663,0.449977,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_calm_trend_c0_v0_3,C0,E0,ideal execution,ideal,signal-weighted,103,0.117184,13.44769,-0.004788,1.0,0,18.187903,0.284983,7e-06,0.284983,0.732726,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_calm_trend_c0_v0_3,C0,E0,ideal execution,ideal,signal-weighted,107,0.133253,16.236924,-3.4e-05,1.0,0,43.946934,0.279872,1e-05,0.279867,0.648763,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_calm_trend_c0_v0_3,C0,E0,ideal execution,ideal,signal-weighted,109,0.18462,16.972658,-3.4e-05,1.0,0,15.928675,0.389925,1.4e-05,0.389928,0.899997,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_calm_trend_c0_v0_3,C0,E0,ideal execution,ideal,signal-weighted,113,0.165371,17.118624,-3.4e-05,1.0,0,44.192603,0.273893,1e-05,0.273887,0.763522,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_calm_trend_c0_v0_3,C0,E0,ideal execution,ideal,signal-weighted,127,0.166735,16.031868,-3.4e-05,1.0,0,15.570233,0.442229,1.9e-05,0.442217,0.899999,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_calm_trend_c0_v0_3,C0,E0,ideal execution,ideal,signal-weighted,131,0.150557,15.324388,-0.004294,1.0,0,32.570227,0.337575,1.3e-05,0.337566,0.80266,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_calm_trend_c0_v0_3,C0,E0,ideal execution,ideal,signal-weighted,137,0.143528,14.730075,-3.4e-05,1.0,0,15.174961,0.28607,4e-06,0.286071,0.795189,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_calm_trend_c0_v0_3,C0,E0,ideal execution,ideal,signal-weighted,139,0.175025,18.501905,-3.4e-05,1.0,0,43.46527,0.376868,2.3e-05,0.376864,0.790261,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_calm_trend_c0_v0_3,C0,E0,ideal execution,ideal,signal-weighted,149,0.167898,15.029874,-0.001099,1.0,0,15.669567,0.317478,4e-06,0.317475,0.899999,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_calm_trend_c0_v0_3,C0,E0,ideal execution,ideal,signal-weighted,151,0.168313,17.681741,-0.000105,1.0,0,29.30509,0.374409,1.6e-05,0.374399,0.816512,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_calm_trend_c0_v0_3,C0,E0,ideal execution,ideal,naive-momentum,7,0.189589,26.265633,-0.000105,1.0,0,26.099958,0.0,1e-05,1e-05,5.4e-05,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_calm_trend_c0_v0_3,C0,E0,ideal execution,ideal,naive-momentum,11,0.262969,26.137065,-0.000105,1.0,0,20.477096,0.0,1.9e-05,1.9e-05,8.8e-05,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_calm_trend_c0_v0_3,C0,E0,ideal execution,ideal,naive-momentum,17,0.195439,21.251544,-0.000152,1.0,0,31.974417,0.0,1.7e-05,1.7e-05,9.6e-05,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_calm_trend_c0_v0_3,C0,E0,ideal execution,ideal,naive-momentum,23,0.246105,28.114147,-0.000207,1.0,0,25.529485,0.0,1e-05,1e-05,0.000142,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_calm_trend_c0_v0_3,C0,E0,ideal execution,ideal,naive-momentum,31,0.225995,28.793287,-0.00021,1.0,0,30.425696,0.0,1.7e-05,1.7e-05,0.000147,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_calm_trend_c0_v0_3,C0,E0,ideal execution,ideal,naive-momentum,37,0.298311,32.239126,-0.000105,1.0,0,20.952229,0.0,1e-05,1e-05,7.4e-05,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_calm_trend_c0_v0_3,C0,E0,ideal execution,ideal,naive-momentum,41,0.19644,23.758572,-0.000105,1.0,0,27.001784,0.0,3.6e-05,3.6e-05,0.000227,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_calm_trend_c0_v0_3,C0,E0,ideal execution,ideal,naive-momentum,43,0.243979,26.849795,-0.000105,1.0,0,17.505895,0.0,5e-06,5e-06,3.8e-05,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_calm_trend_c0_v0_3,C0,E0,ideal execution,ideal,naive-momentum,47,0.225165,24.593527,-0.000196,1.0,0,23.097316,0.0,2e-05,2e-05,0.000187,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_calm_trend_c0_v0_3,C0,E0,ideal execution,ideal,naive-momentum,53,0.192601,21.607482,-0.001149,1.0,0,28.282315,0.0,1.4e-05,1.4e-05,0.000138,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_calm_trend_c0_v0_3,C0,E0,ideal execution,ideal,naive-momentum,59,0.21385,23.345454,-0.00021,1.0,0,31.32681,0.0,1.2e-05,1.2e-05,0.000147,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_calm_trend_c0_v0_3,C0,E0,ideal execution,ideal,naive-momentum,61,0.208869,26.270271,-0.000875,1.0,0,27.127923,0.0,2.3e-05,2.3e-05,0.000131,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_calm_trend_c0_v0_3,C0,E0,ideal execution,ideal,naive-momentum,67,0.20979,20.939957,-0.008263,1.0,0,34.420939,0.0,1.9e-05,1.9e-05,0.000108,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_calm_trend_c0_v0_3,C0,E0,ideal execution,ideal,naive-momentum,71,0.263168,26.861332,-0.000191,1.0,0,17.186703,0.0,1.9e-05,1.9e-05,0.000122,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_calm_trend_c0_v0_3,C0,E0,ideal execution,ideal,naive-momentum,73,0.229315,23.92697,-0.000384,1.0,0,23.608782,0.0,1.7e-05,1.7e-05,0.000169,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_calm_trend_c0_v0_3,C0,E0,ideal execution,ideal,naive-momentum,79,0.184019,22.848592,-0.003365,1.0,0,37.981997,0.0,1.7e-05,1.7e-05,0.000145,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_calm_trend_c0_v0_3,C0,E0,ideal execution,ideal,naive-momentum,83,0.19786,21.853656,-0.00128,1.0,0,29.721953,0.0,2.5e-05,2.5e-05,0.000188,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_calm_trend_c0_v0_3,C0,E0,ideal execution,ideal,naive-momentum,89,0.216747,19.969512,-0.000979,1.0,0,24.379574,0.0,2.4e-05,2.4e-05,0.000219,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_calm_trend_c0_v0_3,C0,E0,ideal execution,ideal,naive-momentum,97,0.164163,23.051853,-0.001912,1.0,0,55.176815,0.0,1.6e-05,1.6e-05,7.3e-05,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_calm_trend_c0_v0_3,C0,E0,ideal execution,ideal,naive-momentum,101,0.150122,24.895602,-0.001032,1.0,0,35.227915,0.0,1.2e-05,1.2e-05,3.7e-05,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_calm_trend_c0_v0_3,C0,E0,ideal execution,ideal,naive-momentum,103,0.18061,21.127656,-0.004026,1.0,0,51.254508,0.0,2.5e-05,2.5e-05,0.000177,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_calm_trend_c0_v0_3,C0,E0,ideal execution,ideal,naive-momentum,107,0.208803,28.26638,-0.00021,1.0,0,32.53126,0.0,1.3e-05,1.3e-05,0.000147,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_calm_trend_c0_v0_3,C0,E0,ideal execution,ideal,naive-momentum,109,0.255373,30.827412,-0.000105,1.0,0,22.759371,0.0,1.6e-05,1.6e-05,0.000156,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_calm_trend_c0_v0_3,C0,E0,ideal execution,ideal,naive-momentum,113,0.212595,26.343321,-0.00021,1.0,0,28.895589,0.0,1.3e-05,1.3e-05,0.000147,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_calm_trend_c0_v0_3,C0,E0,ideal execution,ideal,naive-momentum,127,0.261085,26.711722,-0.000105,1.0,0,20.164127,0.0,2e-05,2e-05,0.000189,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_calm_trend_c0_v0_3,C0,E0,ideal execution,ideal,naive-momentum,131,0.197103,19.997727,-0.00447,1.0,0,52.402259,0.0,1.6e-05,1.6e-05,0.000147,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_calm_trend_c0_v0_3,C0,E0,ideal execution,ideal,naive-momentum,137,0.186098,18.366857,-0.001377,1.0,0,31.685459,0.0,1.8e-05,1.8e-05,0.000165,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_calm_trend_c0_v0_3,C0,E0,ideal execution,ideal,naive-momentum,139,0.237688,29.385857,-0.00018,1.0,0,30.678154,0.0,2e-05,2e-05,0.000214,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_calm_trend_c0_v0_3,C0,E0,ideal execution,ideal,naive-momentum,149,0.213534,19.731413,-0.001099,1.0,0,34.779983,0.0,1.6e-05,1.6e-05,0.000147,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_calm_trend_c0_v0_3,C0,E0,ideal execution,ideal,naive-momentum,151,0.23189,29.303481,-0.000105,1.0,0,18.036628,0.0,1e-05,1e-05,7.5e-05,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_calm_trend_c0_v0_3,C0,E0,ideal execution,ideal,mean-reversion,7,0.003834,1.163099,-0.006455,1.0,0,14.283455,0.0,2e-06,2e-06,3.7e-05,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_calm_trend_c0_v0_3,C0,E0,ideal execution,ideal,mean-reversion,11,0.009617,4.78769,-0.000105,1.0,0,14.196599,0.0,2e-06,2e-06,3.7e-05,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_calm_trend_c0_v0_3,C0,E0,ideal execution,ideal,mean-reversion,17,0.002391,3.161966,-0.000105,1.0,0,14.052027,0.0,2e-06,2e-06,3.7e-05,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_calm_trend_c0_v0_3,C0,E0,ideal execution,ideal,mean-reversion,23,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_calm_trend_c0_v0_3,C0,E0,ideal execution,ideal,mean-reversion,31,0.00339,3.295868,-0.000105,1.0,0,14.072022,0.0,6e-06,6e-06,9.8e-05,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_calm_trend_c0_v0_3,C0,E0,ideal execution,ideal,mean-reversion,37,0.007799,3.263838,-0.000105,1.0,0,14.160236,0.0,2e-06,2e-06,3.7e-05,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_calm_trend_c0_v0_3,C0,E0,ideal execution,ideal,mean-reversion,41,0.007026,3.442281,-0.000553,1.0,0,28.165493,0.0,3e-06,3e-06,3.7e-05,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_calm_trend_c0_v0_3,C0,E0,ideal execution,ideal,mean-reversion,43,0.009782,2.79113,-0.005335,1.0,0,14.338988,0.0,2e-06,2e-06,3.7e-05,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
trellm-v0.3-protocol,synthetic_calm_trend_c0_v0_3,C0,E0,ideal execution,ideal,mean-reversion,47,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,protocol-fixture,Idealized fill baseline for sensitivity analysis.
