protocol_id,scenario_id,contamination_tier,execution_level,execution_label,execution_mode,agent,seed,total_return,sharpe,max_drawdown,execution_fill_rate,rejected_order_count,total_slippage_cost,intent_risk_gap_l1,risk_execution_gap_l1,intent_execution_gap_l1,max_intent_execution_gap_l1,trajectory_reproducibility_coverage,evidence_tier,claim_scope
trellm-v0.3-protocol,synthetic_calm_trend_c0_v0_3,C0,E1,paper stress execution,realistic,random,7,0.136578,14.115823,-0.006872,0.911111,2,1654.351319,0.0,0.40404,0.40404,1.0,1.0,protocol-fixture,Default paper-execution stress assumptions used for comparable leaderboard rows.
trellm-v0.3-protocol,synthetic_calm_trend_c0_v0_3,C0,E1,paper stress execution,realistic,random,11,0.182299,14.102495,-0.001788,0.87234,4,2042.296666,0.0,0.40166,0.40166,1.0,1.0,protocol-fixture,Default paper-execution stress assumptions used for comparable leaderboard rows.
trellm-v0.3-protocol,synthetic_calm_trend_c0_v0_3,C0,E2,harsh friction sweep corner,realistic,signal-weighted,7,0.102668,10.925653,-0.000377,0.617647,7,882.290777,0.231566,0.212546,0.350445,1.141898,1.0,protocol-fixture,Stress corner for execution-friction sensitivity; not calibrated cost prediction.
trellm-v0.3-protocol,synthetic_calm_trend_c0_v0_3,C0,E2,harsh friction sweep corner,realistic,signal-weighted,11,0.118626,9.626028,-0.002111,0.578947,10,1374.984271,0.477572,0.323729,0.681507,1.590514,1.0,protocol-fixture,Stress corner for execution-friction sensitivity; not calibrated cost prediction.
trellm-v0.3-protocol,synthetic_calm_trend_c0_v0_3,C0,E2,harsh friction sweep corner,realistic,naive-momentum,7,0.222142,18.984185,-0.002012,0.595238,11,2554.065684,0.0,0.665694,0.665694,1.097292,1.0,protocol-fixture,Stress corner for execution-friction sensitivity; not calibrated cost prediction.
trellm-v0.3-protocol,synthetic_calm_trend_c0_v0_3,C0,E2,harsh friction sweep corner,realistic,naive-momentum,11,0.285281,19.242055,-0.001288,0.55814,13,2964.448162,0.0,0.682428,0.682428,1.0,1.0,protocol-fixture,Stress corner for execution-friction sensitivity; not calibrated cost prediction.
trellm-v0.3-protocol,synthetic_calm_trend_c0_v0_3,C0,E2,harsh friction sweep corner,realistic,risk-parity,7,0.154975,13.323194,-0.005045,0.625,12,1629.856991,0.0,0.403825,0.403825,0.7,1.0,protocol-fixture,Stress corner for execution-friction sensitivity; not calibrated cost prediction.
trellm-v0.3-protocol,synthetic_calm_trend_c0_v0_3,C0,E2,harsh friction sweep corner,realistic,risk-parity,11,0.224525,21.886672,-0.002077,0.625,12,1448.641673,0.0,0.339076,0.339076,0.7,1.0,protocol-fixture,Stress corner for execution-friction sensitivity; not calibrated cost prediction.
trellm-v0.3-protocol,synthetic_calm_trend_c0_v0_3,C0,E2,harsh friction sweep corner,realistic,random,7,0.133208,13.316854,-0.001627,0.651163,9,1796.594454,0.0,0.381036,0.381036,1.0,1.0,protocol-fixture,Stress corner for execution-friction sensitivity; not calibrated cost prediction.
trellm-v0.3-protocol,synthetic_calm_trend_c0_v0_3,C0,E2,harsh friction sweep corner,realistic,random,11,0.130249,11.123228,-0.003158,0.581395,12,1594.180647,0.0,0.411891,0.411891,1.0,1.0,protocol-fixture,Stress corner for execution-friction sensitivity; not calibrated cost prediction.
trellm-v0.3-protocol,synthetic_calm_trend_c0_v0_3,C0,E3,calibrated replay fixture,calibrated,signal-weighted,7,0.106821,13.220838,-0.000343,0.705882,6,782.010731,0.231566,0.174032,0.292292,0.998672,1.0,protocol-fixture,Calibrated replay fixture path. Venue-wide E3 claims require external quote/fill provenance.
trellm-v0.3-protocol,synthetic_calm_trend_c0_v0_3,C0,E3,calibrated replay fixture,calibrated,signal-weighted,11,0.173307,11.041622,-0.003113,0.631579,10,1166.234344,0.477572,0.250757,0.577858,1.502661,1.0,protocol-fixture,Calibrated replay fixture path. Venue-wide E3 claims require external quote/fill provenance.
trellm-v0.3-protocol,synthetic_calm_trend_c0_v0_3,C0,E3,calibrated replay fixture,calibrated,naive-momentum,7,0.223849,16.088721,-0.006423,0.714286,8,2666.073001,0.0,0.651414,0.651414,1.077656,1.0,protocol-fixture,Calibrated replay fixture path. Venue-wide E3 claims require external quote/fill provenance.
trellm-v0.3-protocol,synthetic_calm_trend_c0_v0_3,C0,E3,calibrated replay fixture,calibrated,naive-momentum,11,0.288169,23.234524,-0.000919,0.744186,7,3132.110568,0.0,0.609067,0.609067,1.0,1.0,protocol-fixture,Calibrated replay fixture path. Venue-wide E3 claims require external quote/fill provenance.
trellm-v0.3-protocol,synthetic_calm_trend_c0_v0_3,C0,E3,calibrated replay fixture,calibrated,risk-parity,7,0.159812,17.870966,-0.001575,0.6875,11,1586.342265,0.0,0.36592,0.36592,0.7,1.0,protocol-fixture,Calibrated replay fixture path. Venue-wide E3 claims require external quote/fill provenance.
trellm-v0.3-protocol,synthetic_calm_trend_c0_v0_3,C0,E3,calibrated replay fixture,calibrated,risk-parity,11,0.262543,17.934135,-0.001335,0.770833,7,1676.727692,0.0,0.334122,0.334122,0.7,1.0,protocol-fixture,Calibrated replay fixture path. Venue-wide E3 claims require external quote/fill provenance.
trellm-v0.3-protocol,synthetic_calm_trend_c0_v0_3,C0,E3,calibrated replay fixture,calibrated,random,7,0.147748,15.010985,-0.002115,0.681818,10,1554.495576,0.0,0.443805,0.443805,1.0,1.0,protocol-fixture,Calibrated replay fixture path. Venue-wide E3 claims require external quote/fill provenance.
trellm-v0.3-protocol,synthetic_calm_trend_c0_v0_3,C0,E3,calibrated replay fixture,calibrated,random,11,0.173469,14.447745,-0.00197,0.697674,9,1814.01533,0.0,0.431553,0.431553,1.0,1.0,protocol-fixture,Calibrated replay fixture path. Venue-wide E3 claims require external quote/fill provenance.
